review_score,review_answer_timestamp,review_comment_title,review_comment_message
5,"2017-09-30 23:04:53",NULL,NULL
5,"2017-07-22 17:23:43",NULL,NULL
5,"2017-07-20 12:37:20",NULL,NULL
5,"2018-01-31 14:34:27",NULL,NULL
5,"2017-12-18 00:47:46",NULL,Recomendo
5,"2017-12-23 15:50:34",NULL,NULL
5,"2018-04-18 17:38:57",NULL,NULL
5,"2017-07-08 12:45:25",NULL,"Ótima compra "
5,"2017-04-28 15:59:26",NULL,NULL
5,"2018-05-12 04:34:52",NULL,"Muito bom...."
5,"2018-04-25 02:32:48",NULL,NULL
5,"2018-04-23 14:02:46",NULL,NULL
5,"2017-06-14 01:43:41",NULL,NULL
5,"2017-03-24 16:29:58",NULL,Otimo
5,"2018-05-21 20:56:30",satisfeito,"tudo de acordo"
5,"2018-07-13 21:00:48",NULL,NULL
5,"2018-06-22 03:59:55","Muito lindo","Recomendo a colcha e linda! "
5,"2018-08-18 23:19:09","Entrega muito rapida","Produto muito bom."
5,"2018-06-13 00:27:39",MARAVILHOSO!!!,"TODOS OS PRODUTOS QUE PRECISO COMPRAR VIA INTERNET, SÓ FAÇO PELA lannister.COM.
EXCELENTE TODOS OS SERVIÇOS!!!!!
AS ENTREGAS SEMPRE CHEGAM ANTES DO PRAZO E ISSO É MUITO BOM!!!!"
5,"2017-10-21 16:56:03",NULL,NULL
5,"2018-01-20 04:03:27",NULL,NULL
5,"2017-07-20 14:03:22",NULL,NULL
5,"2018-02-03 21:27:51",NULL,NULL
5,"2016-10-31 01:54:26",NULL,"Muito bom vendedor, produto chegou antes do prazo,excelente"
5,"2017-08-11 23:50:56",NULL,"super recomendo"
5,"2018-05-24 00:03:15",NULL,NULL
5,"2018-06-07 12:22:08",otimo,"tudo bem ele chegou ate antes do prazo"
5,"2017-12-02 14:30:20",NULL,NULL
5,"2018-01-24 18:56:10",NULL,"Produto entregue como previsto."
5,"2017-09-23 04:27:00",NULL,"O produto chegou na metade do prazo, em bom estado."
5,"2017-12-01 19:26:10",NULL,NULL
5,"2017-03-23 17:08:34",NULL,NULL
5,"2018-01-19 11:21:21",NULL,NULL
5,"2018-02-24 03:13:07",NULL,NULL
5,"2017-04-07 23:44:36",NULL,NULL
5,"2018-04-28 01:10:19",NULL,NULL
5,"2017-08-27 22:54:55",NULL,NULL
5,"2018-03-04 15:07:53",NULL,"boa loja"
5,"2018-01-27 01:21:40",NULL,NULL
5,"2018-02-20 03:36:11",NULL,NULL
5,"2018-06-18 09:33:39",Ótimo!!!,"Gostei muito do produto!!! Excelente."
5,"2018-08-31 03:17:43",NULL,NULL
5,"2018-05-10 17:46:21",NULL,NULL
5,"2018-05-21 23:40:39",NULL,NULL
5,"2018-06-10 20:48:59",NULL,NULL
5,"2017-11-16 15:30:18",NULL,"a lannister entregou super rapido, mas o tablet qbex só funcionou 24 hs, vou ter que pedir devolução"
5,"2018-05-16 15:27:42","Otima produto ","otima entrega e produto"
5,"2017-12-12 11:43:58",NULL,NULL
5,"2017-07-29 04:30:35",NULL,NULL
5,"2017-07-07 01:01:25",NULL,NULL
5,"2018-04-18 19:08:22",NULL,"Tudo ok"
5,"2018-03-30 03:06:54",NULL,NULL
5,"2018-01-29 22:33:33",NULL,"Produto excelente"
5,"2017-08-04 11:35:23",NULL,"É lindo! Super fofinho "
5,"2018-02-05 18:10:20",NULL,NULL
5,"2018-04-13 11:32:50",NULL,"O produto é ótimo. A entrega foi super rápida. Voltarei a comprar novamente."
5,"2018-05-02 00:48:59",Satisfeita,"O produto foi entregue bem antes do prazo."
5,"2018-07-14 12:41:49",NULL,NULL
5,"2017-05-15 01:41:50",NULL,NULL
5,"2017-08-19 04:08:39",NULL,"ta de parabens"
5,"2018-05-03 16:29:09",Recomendo,"chegou tudo certo e o produto e muito bom "
5,"2018-04-03 05:09:30",NULL,NULL
5,"2018-04-03 19:04:27",NULL,NULL
5,"2018-06-20 13:48:47",NULL,NULL
5,"2017-10-03 22:01:47",NULL,NULL
5,"2018-08-27 02:35:19",NULL,NULL
5,"2017-06-07 13:13:38",NULL,"otimo produto chegou em boas condições "
5,"2017-11-06 13:01:28",NULL,NULL
5,"2017-08-15 02:33:21",NULL,"gostei chegou certo."
5,"2018-07-10 23:15:21",NULL,NULL
5,"2018-04-29 03:53:59","Ótimo produto ","Excelente relógio perfeito "
5,"2017-08-28 22:57:26",NULL,"Rápido e simples, primeira compra feita com uma mão, pelo celular."
5,"2017-10-27 00:01:01",NULL,NULL
5,"2018-05-02 22:54:16",otimo,"Ainda ganhei um livro de brinde"
5,"2018-03-01 01:49:31",NULL,"Produto cfe o anunciado! Entregue no prazo..."
5,"2018-01-15 21:50:10",NULL,NULL
5,"2018-06-28 15:58:03",10,"estamos juntos e misturados."
5,"2018-09-02 23:09:20",NULL,NULL
5,"2017-03-20 15:56:37",NULL,NULL
5,"2018-02-23 19:21:25",NULL,NULL
5,"2018-05-11 03:25:28",NULL,NULL
5,"2018-05-16 18:12:33",NULL,"Chegou muito antes do prazo previsto"
5,"2017-12-14 09:38:53",NULL,"Produto igual a foto e de boa qualidade. Recomendo"
5,"2018-08-29 22:04:09",NULL,NULL
5,"2018-03-22 15:04:05",NULL,"O relógio atendeu às minhas expectativas."
5,"2017-10-21 22:51:57",NULL,"Ótima loja para se comprar."
5,"2018-08-23 00:59:39",NULL,NULL
5,"2018-05-16 14:27:47",NULL,NULL
5,"2017-12-14 01:17:50",NULL,NULL
5,"2017-05-26 11:45:42",NULL,NULL
5,"2018-02-28 14:02:34",NULL,NULL
5,"2018-06-28 17:09:17","MT bom","Chegou no prazo tudo certinho "
5,"2018-08-06 13:14:00",NULL,NULL
5,"2018-02-21 14:13:51",NULL,"A entrega foi realizada antes do prazo."
5,"2018-02-05 18:13:52",NULL,NULL
5,"2018-04-17 02:43:04",NULL,NULL
5,"2018-06-20 22:23:27",NULL,NULL
5,"2018-08-25 04:10:51","Ótimo produto","Adorei o teclado. "
5,"2018-06-24 14:43:49","Super recomendo","Entrega super rápida, amei o produto."
5,"2018-05-10 13:00:12",NULL,NULL
5,"2017-07-14 11:40:54",NULL,Hh
5,"2018-04-27 13:38:03","ótimo produto!","atendeu minhas expectativas!"
5,"2017-04-23 17:36:57",NULL,NULL
5,"2017-05-12 19:21:18",NULL,NULL
5,"2017-11-08 23:45:33",NULL,NULL
5,"2018-08-28 22:46:39",NULL,NULL
5,"2018-01-31 01:12:01",NULL,NULL
5,"2018-08-13 13:10:33",recomendo,"chegou no prazo e produto correto"
5,"2018-01-14 16:00:48",NULL,"Ta muito dificil comprar com as lannister levei quase 30 dias pra receber meu produto nao recomendo pela demora "
5,"2017-08-29 22:35:43",NULL,NULL
5,"2018-02-16 00:56:52",NULL,NULL
5,"2018-07-03 22:56:45","super recomendo",NULL
5,"2018-06-25 15:13:16",NULL,NULL
5,"2018-06-08 15:03:55",NULL,NULL
5,"2017-11-09 01:14:26",NULL,"atendimento com o prazo de entrega muito bom no prazo"
5,"2018-05-12 04:08:15",NULL,NULL
5,"2018-03-16 18:06:41",NULL,NULL
5,"2017-03-13 14:05:29",NULL,"Foi super rápido comprar e receber, produto conforme a foto."
5,"2017-08-17 01:52:14",NULL,NULL
5,"2018-08-07 22:57:39",NULL,NULL
5,"2018-01-30 12:38:53",NULL,"Ótimo antendimento e entrega sem nenh problema"
5,"2018-04-25 00:11:29",NULL,NULL
5,"2017-11-03 17:26:58",NULL,NULL
5,"2018-08-20 03:08:35","Super recomendo otima","Gostei do produto, o prazo foi exato e o preço ,muito bom.
Comparei sempre"
5,"2017-07-19 13:17:58",NULL,"ótimo vendedor"
5,"2017-01-26 11:43:06",NULL,NULL
5,"2018-04-28 00:48:08",NULL,NULL
5,"2017-02-24 11:56:04",NULL,NULL
5,"2018-05-03 01:14:32",NULL,NULL
5,"2018-01-01 23:20:10",NULL,"Serviços de entrega rápido e perfeito. "
5,"2018-05-14 22:53:00","Ótimo vendedor ","Ótimo produto. Recomendo "
5,"2017-11-21 13:54:21",NULL,"Entrega no prazo, preço justo! Recomendo. "
5,"2017-07-04 21:18:49",NULL,"O produto chegou bem antes do prazo, conteúdo correto. Pode confiar!"
5,"2017-08-16 16:20:31",NULL,NULL
5,"2017-12-16 05:24:07",NULL,"Ótimo produto, entregue antes do prazo."
5,"2018-08-30 03:46:12","muito bom material super ",NULL
5,"2018-08-19 12:13:11",NULL,NULL
5,"2017-12-01 13:25:16",NULL,"amei!chegou certinho,bem embalado,antes do prazo."
